"article_ID","article_title"
"6117","A multi-locus analysis of phylogenetic relationships within grass subfamily Pooideae (Poaceae) inferred from sequences of nuclear single copy gene regions compared with plastid DNA."
"6118","Pattern and process of diversification in an ecologically diverse epifaunal bivalve group Pterioidea (Pteriomorphia, Bivalvia)"
"6119","Phylogenetic relationship of wild and cultivated Vigna (Subgenus Ceratotropis, Fabaceae) from Myanmar based on sequence variations in non-coding regions of trnT-F"
"6120","Genetic differentiation of geographically separated populations of the southern green stink bug Nezara viridula (Hemiptera: Pentatomidae)"
"6121","Molecular and morphological evidence reveals three species within the California sister butterfly, Adelpha bredowii (Lepidoptera: Nymphalidae: Limenitidinae)"
"6122","Mitochondrial DNA Regionalism and Historical Demography in the Extant Populations of Chirocephalus kerkyrensis (Branchiopoda: Anostraca)"
"6123","Phylogeny of the Southeast Asian freshwater fish genus Pangio (Cypriniformes; Cobitidae)"
"6124","THE CONTRIBUTION OF EDAPHIC HETEROGENEITY TO THE EVOLUTION AND DIVERSITY OF BURSERACEAE TREES IN THE WESTERN AMAZON"
"6125","On the abundance, amino acid composition, and evolutionary dynamics of low-complexity regions in proteins"
"6126","Phylogenetic relationships, diversification and biogeography in Neotropical Brotogeris parakeets"
"6127","Multigene phylogenetic and population differentiation data confirm the existence of a cryptic species within Chrysoporthe cubensis"
"6128","Phylogeny and biogeography of Allium (Amaryllidaceae: Allieae) based on nuclear ribosomal internal transcribed spacer and chloroplast rps16 sequences, focusing on the inclusion of species endemic to China"
"6129","HecA, a member of a class of adhesins produced by diverse pathogenic bacteria, contributes to the attachment, aggregation, epidermal cell killing, and virulence phenotypes of Erwinia chrysanthemi EC16 on Nicotiana clevelandii seedlings"
"6130","MOLECULAR PHYLOGENETICS OF THE RAMPHASTOS TOUCANS: IMPLICATIONS FOR THE EVOLUTION OF MORPHOLOGY, VOCALIZATIONS, AND COLORATION"
"6131","Stream hierarchy defines riverscape genetics of a North American desert fish"
"6132","The phylogeny, evolution, and classification of the genus Globba and tribe Globbeae (Zingiberaceae): appendages do matter"
"6133","Taxonomy and ribosomal DNA-based phylogeny of the Electra crustulenta species group (Bryozoa: Cheilostomata) with revision of Borg's varieties and description of Electra moskvikvendi sp. nov. from the Western Baltic Sea"
"6134","Systematics of a widely distributed western North American springsnail, Pyrgulopsis micrococcus (Caenogastropoda, Hydrobiidae), with descriptions of three new congeners"
"6135","Monophyly of the Convolvulaceae and circumscription of their major lineages based on DNA sequences of multiple chloroplast loci."
"6136","Symbiotic Relationships of Legumes and Nodule Bacteria on Barro Colorado Island, Panama: A Review"
"6137","Molecular phylogeny of the Eremias persica complex of the Iranian plateau (Reptilia: Lacertidae), based on mtDNA sequences"
"6138","Paraphyly of Ixora and new tribal delimitation of Ixoreae (Rubiaceae): Inference from combined chloroplast (rps16, rbcL and trnT-F) sequence data"
"6139","Phylogenetic Systematics, Biogeography, and Ecology of the Electric Fish Genus Brachyhypopomus (Ostariophysi: Gymnotiformes)"
"6140","Trait evolution and the coexistence of a species swarm in the tropical forest understorey"
"6141","Molecular phylogeny of the Thyropygus allevatus group of giant millipedes and some closely related groups."
"6142","Limited boundaries for extensive horizontal gene transfer among Salmonella pathogens"
"6143","Cephalosporium maydis is a distinct species in the Gaeumannomyces- Harpophora species complex"
"6144","Molecular phylogeny of the subfamily Exoristinae (Diptera, Tachinidae), with discussions on the evolutionary history of female oviposition strategy."
"6145","Systematic and phylogeographical assessment of the Acanthodactylus erythrurus group (Reptilia: Lacertidae) based on phylogenetic analyses of mitochondrial and nuclear DNA."
"6146","Cryptic Diversity of the Tetraclita squamosa Complex (Crustacea: Cirripedia) in Asia: Description of a New Species from Singapore"
"6147","Species diversification patterns in the Polynesian jumping spider genus Havaika Prószyński, 2001 (Araneae, Salticidae)"
"6148","A Combined Evidence Phylogenetic Re-Circumscription and a Taxonomic Revision of Lophiarella (Orchidaceae: Oncidiinae)"
"6149","Phylogeny of North American fireflies (Coleoptera: Lampyridae): Implications for the evolution of light signals"
"6150","Phylogenetics of the florally diverse Andean clade Iochrominae (Solanaceae)"
"6151","Origin and evolution of the South American endemic Artemisia species (Asteraceae): evidence from molecular phylogeny, ribosomal DNA and genome size data."
"6152","Phylogeny, divergence times, and historical biogeography of New World Dryopteris (Dryopteridaceae)"
"6153","Data incongruence and the problem of avian louse phylogeny"
"6154","Floral and macroecological evolution within Cyrtanthus (Amaryllidaceae): Inferences from combined analyses of plastid ndhF and nrDNA ITS sequences"
"6155","Further Evidence for Inclusion of the New Zealand Short-Tailed Bat (Mystacina Tuberculata) Within Noctilionoidea"
"6156","Building trees of algae: some advances in phylogenetic and evolutionary analysis"
"6157","Phylogenetic patterns and disjunct distribution in Ligularia hodgsonii Hook. (Asteraceae)"
"6158","Phylogenetic analysis of mealybugs (Hemiptera: Coccoidea: Pseudococcidae) based on DNA sequences from three nuclear genes, and a review of the higher classification."
"6159","Systematics and biogeography of New World sea catfishes (Siluriformes: Ariidae) as inferred from mitochondrial, nuclear, and morphological evidence."
"6160","Phylogenetic Utility of the Major Opsin in Bees (Hymenoptera: Apoidea): A Reassessment"
"6161","Schottarum (Schismatoglottideae: Araceae) substantiated based on combined nuclear and plastid DNA sequences"
"6162","Arthropod Cladistics: Combined Analysis of Histone H3 and U2 snRNA Sequences and Morphology"
"6163","Molecular and morphological relationships between two closely related species, Turbinaria ornata and T. conoides (Sargassaceae, Phaeophyceae)"
"6164","Molecular phylogenetics of babblers (Timaliidae): revaluation of the genera Yuhina and Stachyris"
"6165","Conservation genetics of endangered leaf-beetle Cheilotoma musciformis populations in Poland"
"6166","First phylogenetic analysis of the family Neriidae (Diptera), with a study on the issue of scaling continuous characters"
"6167","Evolutionary relationships within the protostome phylum Sipuncula: a molecular analysis of ribosomal genes and histone H3 sequence data"
"6168","Factors influencing phylogenetic inference: a case study using the mammalian carnivores."
"6169","Are the Fossil Data Really at Odds with the Molecular Data/ Morphological Evidence for Cetartiodactyla Phylogeny Reexamined"
"6170","Tracing the origin and history of the HIV-2 epidemic"
"6171","Anatomy of a cladistic analysis"
"6172","Microthia, Holocryphia and Ursicollum, three new genera on Eucalyptus and Coccoloba for fungi previously known as Cryphonectria"
"6173","Phylogenetic Relationships Among Calyptraeid Gastropods and Their Implications for the Biogeography of Marine Speciation"
"6174","Horizontal gene transfer and recombination shape mesorhizobial populations in the gene center of the host plants Astragalus luteolus and Astragalus ernestii in Sichuan, China."
"6175","Biogeography and contemporary climatic differentiation among Moroccan Salamandra algira"
"6176","Global diversity and phylogeny of the Phellinus igniarius complex (Hymenochaetales, Basidiomycota) with the description of five new species"
"6177","Relationships within tribe Lycieae (Solanaceae): paraphyly of Lycium and multiple origins of gender dimorphism."
"6178","Molecular phylogenies challenge the classification of Polymastiidae (Porifera, Demospongiae) based on morphology"
"6179","SEED PLANT RELATIONSHIPS AND THE SYSTEMATIC POSITION OF GNETALES BASED ON NUCLEAR AND CHLOROPLAST DNA: CONFLICTING DATA, ROOTING PROBLEMS, AND THE MONOPHYLY OF CONIFERS"
"6180","Discovery of Paralogous Nuclear Gene Sequences Coding for the Second-Largest Subunit of RNA Polymerase II (RPB2) and Their Phylogenetic Utility in Gentianales of the Asterids"
"6181","On the origin of the woody buckwheat Fagopyrum tibeticum (=Parapteropyrum tibeticum) in the Qinghai-Tibetan Plateau."
"6182","Molecular characterization and phylogeny of anisakid nematodes from cetaceans from southeastern Atlantic coasts of USA, Gulf of Mexico, and Caribbean Sea"
"6183","Phylogenetic relationships of Empetraceae inferred from sequences of chloroplast gene matK and nuclear ribosomal DNA ITS region"
"6184","Taxonomic review of the genus Trisopterus(Teleostei: Gadidae) with recognition of the capelan Trisopterus capelanus as a valid species"
"6185","Population structure and biogeography of migratory freshwater fishes ( Prochilodus : Characiformes) in major South American rivers"
"6186","Phylogenetic Relationships and Molecular Dating of the Major Groups of Catfishes of the Neotropical Superfamily Pimelodoidea (Teleostei, Siluriformes)"
"6187","Species identity and phylogenetic relationship of the pearl oysters in Pinctada Röding, 1798 based on ITS sequence analysis"
"6188","A molecular phylogeny reveals the Cuban enigmatic genus Behaimia as a new piece in the Brongniartieae puzzle of papilionoid legumes"
"6189","Phylogeography of the false smooth snakes, Macroprotodon (Serpentes, Colubridae): mitochondrial DNA sequences show European populations arrived recently from Northwest Africa"
"6190","Phylogeny, systematics, and trait evolution of Carex section Glareosae"
"6191","Polyploid origins in a circumpolar complex in Draba (Brassicaceae) inferred from cloned nuclear DNA sequences and fingerprints"
"6192","A supermatrix-based molecular phylogeny of the family Drosophilidae."
"6193","Contrasting evolutionary history of hedgehogs and gymnures (Mammalia: Erinaceomorpha) as inferred from a multigene study"
"6194","Phylogenetic relationship of Clauseneae (Rutaceae) inferred from plastid and nuclear DNA data and taxonomic implication for some major taxa"
"6195","Phylogeny and staminal evolution of Salvia (Lamiaceae, Nepetoideae) in East Asia"
"6196","Revisiting taxonomy, morphological evolution, and fossil calibration strategies in Chloranthaceae"
"6197","Molecular phylogenetics of circumglobal Euphausia species (Euphausiacea: Crustacea)"
"6198","Population Genetic Structure of the Endangered Brasenia schreberi in South Korea Based on Nuclear Ribosomal Spacer and Chloroplast DNA Sequences"
"6199","Genetic structure of the alpine newt, Mesotriton alpestris (Salamandridae, Caudata), in the southern limit of its distribution: Implications for conservation"
"6200","Phylogenetic Relationships among Deep-Sea and Chemosynthetic Sea Anemones: Actinoscyphiidae and Actinostolidae (Actiniaria: Mesomyaria)"
"6201","Molecular systematics of Hydrobiidae (Mollusca: Gastropoda: Rissooidea): testing monophyly and phylogenetic relationships"
"6202","PHYLOGENETIC STUDIES ON DIDELPHID MARSUPIALS II. NONMOLECULAR DATA AND NEW IRBP SEQUENCES: SEPARATE AND COMBINED ANALYSES OF DIDELPHINE RELATIONSHIPS WITH DENSER TAXON SAMPLING"
"6203","Evolutionary history of woodpeckers and allies (Aves: Picidae): placing key taxa on the phylogenetic tree."
"6204","Molecular phylogenetics of the melyrid lineage (Coleoptera: Cleroidea)"
"6205","Patterns of genetic and reproductive traits differentiation in Mainland vs. Corsican populations of bumblebees."
"6206","Population Structure of the Bacillus cereus Group as Determined by Sequence Analysis of Six Housekeeping Genes and the plcR Gene"
"6207","Molecular phylogeny and possible scenario of ponyfish (Perciformes:Leiognathidae) evolution"
"6208","Molecular systematics and biogeography of Nicrophorus in part—The investigator species group (Coleoptera: Silphidae) using mixture model MCMC"
